my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,spáraklom,spáraklok,right,1.4269,0,152,152,96,1,97,spáraklik,spáraklasz,NA,NA,Te bizony sokat spáraklasz.,Én is sokat...,spáraklok,spáraklom,lakik,-lik,2,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,prazlunk,prazozunk,right,0.3746,0,153,153,119,1,66,prazlik / prazozik,"prazlik, prazozni",ünk,NA,"János imád prazozni, ezért sokat prazlik.",Mi ritkán...,prazlunk,prazozunk,cselekszik,-lik,1,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,sprízemnél,sprízemnál,left,0.5935,0,154,154,22,1,77,sprízem,sprízem,nál,e,Ez itt egy sprízem.,Nincs is jobb egy jó...,sprízemnél,sprízemnál,dzsungel,NA,NA,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,spatárzom,spatárzok,right,0.5856,0,155,155,69,1,70,spatárzik,spatárzol,NA,NA,Te bizony sokat spatárzol.,Én is sokat...,spatárzok,spatárzom,lakik,-zik,2,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,daboztok,dabzotok,right,0.4772,0,156,156,109,1,56,dabzik / dabozik,"dabzik, dabozni",tek,NA,"János imád dabozni, ezért sokat dabzik.",Ti ritkán...,dabzotok,daboztok,cselekszik,-zik,1,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,zsigénnál,zsigénnél,right,1.1204,0,157,157,12,1,67,zsigén,zsigén,nál,é,Ez itt egy zsigén.,Nincs is jobb egy jó...,zsigénnél,zsigénnál,dzsungel,NA,NA,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,tiregzem,tiregzek,right,2.1032,0,158,158,64,1,65,tiregzik,tiregzel,NA,NA,Te bizony sokat tiregzel.,Én is sokat...,tiregzek,tiregzem,lakik,-zik,2,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,spügzünk,spügözünk,left,0.6863,0,159,159,143,1,90,spügzik / spügözik,"spügzik, spügözni",ünk,NA,"János imád spügözni, ezért sokat spügzik.",Mi ritkán...,spügzünk,spügözünk,cselekszik,-zik,1,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,trírozunk,trírzunk,left,0.1567,0,160,160,116,1,63,trírzik / trírozik,"trírzik, trírozni",ünk,NA,"János imád trírozni, ezért sokat trírzik.",Mi ritkán...,trírzunk,trírozunk,cselekszik,-zik,1,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
,,,,,,,,,,,,,,,,,spiharzotok,spiharoztok,right,0.3866,0,161,161,127,1,74,spiharzik / spiharozik,"spiharzik, spiharozni",tek,NA,"János imád spiharozni, ezért sokat spiharzik.",Ti ritkán...,spiharzotok,spiharoztok,cselekszik,-zik,2,L0PVAK,2002,nő,nem,2022-04-19_21h37.19.394,hesp_baseline,2021.2.3,MacIntel,60.04202942
